id etudiant;reussite;note de smestre1;heures-etudie;absences;age
S0952;yes;13.72;3.277989034074304;10.494929545673893;20
S0953;yes;3.88;4.329564166807632;24.347015036695964;17
S0954;yes;18.8;4.966497371844913;6.57844621164125;16
S0955;yes;8.88;1.654464816553105;15.11229877477728;18
S0956;yes;8.56;3.767110556567929;14.919161626865533;16
S0957;yes;10.92;3.6971742948000985;13.786429966825231;20
S0958;yes;1.95;4.919821789433113;17.336601915326277;19
S0959;yes;4.26;4.942402935811201;14.914384233220453;19
S0960;yes;15.14;3.746714446896518;9.144404868490774;17
S0961;yes;2.69;1.974459167928777;19.70979628387491;18
S0962;yes;12.83;4.194223352522396;11.81000150686009;19
S0963;no;5.66;1.4281165368441524;16.577450700437765;16
S0964;yes;8.56;4.122797216686514;16.653260406584913;16
S0965;yes;6.4;4.640784496578785;14.583139497974784;18
S0966;yes;8.13;2.531333579073741;13.959394338955782;18
S0967;yes;14.44;3.522541179932322;6.262015704274951;17
S0968;yes;7.13;2.720570928387305;12.776201959460153;18
S0969;yes;11.71;2.751060219952514;13.926123489892994;20
S0970;yes;9.57;2.24148355643248;11.403561033489964;18
S0971;yes;13.62;4.048518481801299;13.251904933999768;16
S0972;yes;18.59;4.744706256666021;5.378760831932453;16
S0973;yes;15.15;4.7630034369378444;11.218669160259324;19
S0974;yes;4.82;1.699125139499735;19.60270285281605;18
S0975;yes;1.37;4.498974598626264;18.871118536163824;16
S0976;yes;5.35;3.949725765708489;23.08028721126276;20
S0977;yes;12.14;2.011349602761157;16.19511738888457;17
S0978;yes;1.17;1.2691384516860582;19.736624774027263;16
S0979;yes;9.91;2.071989067537512;12.968859684395897;16
S0980;yes;12.54;4.648832947126103;12.716707752788246;20
S0981;yes;7.53;3.532714699583089;19.352737248060787;18
S0982;yes;15.76;3.884218643591488;11.444686803841208;16
S0983;no;2.66;2.0286094044363834;17.556250701317154;18
S0984;yes;2.33;3.877552622299281;17.512401074561723;16
S0985;yes;14.81;1.112486025111695;10.027962396190311;19
S0986;yes;10.02;2.501285383092055;10.2949099495723;16
S0987;yes;14.51;3.507013394169325;9.540974490470546;18
S0988;yes;9.48;1.584386262165281;15.889763229094022;17
S0989;yes;5.55;4.292014297787739;17.313227176491324;20
S0990;yes;16.56;1.9401251952476744;12.24450852499939;18
S0991;yes;16.24;3.609124451273785;9.278379140155074;20
S0992;yes;13.56;2.6207885703013187;7.667671977698298;18
S0993;yes;6.03;3.3841743819105887;14.544779151310593;16
S0994;yes;11.98;1.4298022105156325;8.379305015752252;20
S0995;yes;7.5;1.0676511996864293;15.793822026572116;19
S0996;yes;2.58;4.638257709521205;15.375497005473136;16
S0997;yes;18.97;2.078520035068731;7.870198903514094;18
S0998;yes;3.72;4.278708011121836;14.439781118439548;18
S0999;yes;18.88;4.997401201888801;6.988878253569276;16
S1000;yes;9.6;1.8457250319956449;12.09934218731742;19
